CiteKey,Lat,Lon,Class,FishFamily,FishSp,SppGrouped,HighlyMigratory,HabitatZone,Lifestage,HabitatType,HabitatSpecies,HabitatFunction,MicroHabitat,ObsType,DepthZone,AreaOfStudy,FisheryImpact,FishStock,FishStockReason,NotesFishery,,Notes
pfmc2016fishery,36.5,-125,actinopterygii,istiophoridae,kajikia audax,,y,epipelagic,adult,,,shelter; food; physiochem,associated with sst between 20 and 25 degrees celcius in waters; above the thermocline,catch-survey,<200,>100ha,,,,,,
pfmc2016fishery,42.5,-127.5,actinopterygii,istiophoridae,kajikia audax,,y,epipelagic,adult,,,shelter; food; physiochem,associated with sst between 20 and 25 degrees celcius in waters; above the thermocline,catch-survey,<200,>100ha,,,,,,
pfmc2016fishery,47,-127.5,actinopterygii,istiophoridae,kajikia audax,,y,epipelagic,adult,,,shelter; food; physiochem,associated with sst between 20 and 25 degrees celcius in waters; above the thermocline,catch-survey,<200,>100ha,,,,,,
pfmc2016fishery,36.5,-125,actinopterygii,xiphiidae,xiphias gladius,,y,epipelagic; mesopelagic,juvenile,,,shelter; food,,catch-survey,<200,>100ha,,,,,,
pfmc2016fishery,42.5,-127.5,actinopterygii,xiphiidae,xiphias gladius,,y,epipelagic; mesopelagic,juvenile,,,shelter; food,,catch-survey,<200,>100ha,,,,,,
pfmc2016fishery,47,-127.5,actinopterygii,xiphiidae,xiphias gladius,,y,epipelagic; mesopelagic,juvenile,,,shelter; food,,catch-survey,<200,>100ha,,,,,,
pfmc2016fishery,36.5,-125,actinopterygii,xiphiidae,xiphias gladius,,y,epipelagic; mesopelagic,adult,,,shelter; food,,catch-survey,<200,>100ha,,,,,,
pfmc2016fishery,42.5,-127.5,actinopterygii,xiphiidae,xiphias gladius,,y,epipelagic; mesopelagic,adult,,,shelter; food,,catch-survey,<200,>100ha,,,,,,
pfmc2016fishery,47,-127.5,actinopterygii,xiphiidae,xiphias gladius,,y,epipelagic; mesopelagic,adult,,,shelter; food,,catch-survey,<200,>100ha,,,,,,
pfmc2016fishery,36.5,-125,actinopterygii,scombridae,thunnus thynnus,,y,epipelagic,juvenile,,,shelter; food,associated with sst between 14 and 23 degrees celcius  ,catch-survey,<200,>100ha,,,,,,northerly migratory extension appears dependent on position of the north pacific subarctic boundary
pfmc2016fishery,42.5,-127.5,actinopterygii,scombridae,thunnus thynnus,,y,epipelagic,juvenile,,,shelter; food,associated with sst between 14 and 23 degrees celcius  ,catch-survey,<200,>100ha,,,,,,northerly migratory extension appears dependent on position of the north pacific subarctic boundary
pfmc2016fishery,47,-127.5,actinopterygii,scombridae,thunnus thynnus,,y,epipelagic,juvenile,,,shelter; food,associated with sst between 14 and 23 degrees celcius  ,catch-survey,<200,>100ha,,,,,,northerly migratory extension appears dependent on position of the north pacific subarctic boundary
yoklavich2000habitat,36.82,-121.98,actinopterygii,sebastidae,sebastes paucispinis,,,epipelagic,adult,mud; rock,,shelter; food,rock includes boulders,catch-survey,<200,>100ha,,,,,,
yoklavich2000habitat,36.82,-121.98,actinopterygii,sebastidae,sebastes pinniger,,,epipelagic,adult,mud; rock,,shelter; food,rock includes boulders,catch-survey,<200,>100ha,,,,,,
yoklavich2000habitat,36.82,-121.98,actinopterygii,sebastidae,microstomus pacificus,,,epipelagic,adult,mud,,shelter; food,,catch-survey,<200,>100ha,,,,,,
yoklavich2000habitat,36.82,-121.98,actinopterygii,sebastidae,sebastes levis,,,epipelagic; mesopelagic,adult,rock; coral,metridium giganteum,shelter; food,rock includes ledges; caves; overhangs,catch-survey,<1000,>100ha,,,,,,
yoklavich2000habitat,36.82,-121.98,actinopterygii,sebastidae,sebastes ruberrimus,,,epipelagic; mesopelagic,adult,rock; coral,metridium giganteum,shelter; food,rock includes ledges; caves; overhangs,catch-survey,<1000,>100ha,,,,,,
yoklavich2000habitat,36.82,-121.98,actinopterygii,sebastidae,sebastes crameri,,,epipelagic,adult,mud; rock,,shelter; food,rock includes boulders,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,36.5,-125,actinopterygii,pleuronectidae,atheresthes stomias,,,epipelagic,eggs,,,physiochem,water temp between 3.7 and 6.8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,38,-126,actinopterygii,pleuronectidae,atheresthes stomias,,,epipelagic,eggs,,,physiochem,water temp between 3.7 and 6.8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,40,-127,actinopterygii,pleuronectidae,atheresthes stomias,,,epipelagic,eggs,,,physiochem,water temp between 3.7 and 6.8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,42.5,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,epipelagic,eggs,,,physiochem,water temp between 3.7 and 6.8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,44,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,epipelagic,eggs,,,physiochem,water temp between 3.7 and 6.8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,47,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,epipelagic,eggs,,,physiochem,water temp between 3.7 and 6.8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,36.5,-125,actinopterygii,pleuronectidae,atheresthes stomias,,,neritic; epipelagic,larvae,,,food; physiochem,water temp between 6.6 and 8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,38,-126,actinopterygii,pleuronectidae,atheresthes stomias,,,neritic; epipelagic,larvae,,,food; physiochem,water temp between 6.6 and 8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,40,-127,actinopterygii,pleuronectidae,atheresthes stomias,,,neritic; epipelagic,larvae,,,food; physiochem,water temp between 6.6 and 8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,42.5,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,neritic; epipelagic,larvae,,,food; physiochem,water temp between 6.6 and 8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,44,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,neritic; epipelagic,larvae,,,food; physiochem,water temp between 6.6 and 8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,47,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,neritic; epipelagic,larvae,,,food; physiochem,water temp between 6.6 and 8 degrees celcius,catch-survey,<200,>100ha,,,,,,
pfmc2005groundfish,36.5,-125,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,juvenile,sand; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,38,-126,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,juvenile,sand; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,40,-127,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,juvenile,sand; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,42.5,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,juvenile,sand; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,44,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,juvenile,sand; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,47,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,juvenile,sand; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,36.5,-125,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,adult,sand; mud; rock; reef; coral; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,38,-126,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,adult,sand; mud; rock; reef; coral; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,40,-127,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,adult,sand; mud; rock; reef; coral; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,42.5,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,adult,sand; mud; rock; reef; coral; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,44,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,adult,sand; mud; rock; reef; coral; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,47,-127.5,actinopterygii,pleuronectidae,atheresthes stomias,,,benthopelagic,adult,sand; mud; rock; reef; coral; macroalgae,,shelter; food,,catch-survey,<4000,>100ha,,,,the catch is almost exclusively deepwater trawl. the density of arrowtooth flounder in trawlable areas was 49 times higher than the density found in the untrawlable areas (trawlable bottoms were primarily mud; pebble; and mud-pebble; whereas untrawlable bottoms consisted largely of pebble; pebble-boulder; boulder-pebble; and boulder-cobble),,arrowtooth flounder exhibit a strong migration from shallow-water summer feeding grounds on the continental shelf to deep-water spawning grounds over the continental slope 
pfmc2005groundfish,36.5,-125,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,eggs,,,physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,38,-126,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,eggs,,,physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,40,-127,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,eggs,,,physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,42.5,-127.5,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,eggs,,,physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,44,-127.5,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,eggs,,,physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,47,-127.5,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,eggs,,,physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,36.5,-125,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,larvae,,,food; physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,38,-126,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,larvae,,,food; physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,40,-127,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,larvae,,,food; physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,42.5,-127.5,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,larvae,,,food; physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,44,-127.5,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,larvae,,,food; physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,47,-127.5,actinopterygii,pleuronectidae,microstomus pacificus,,,epipelagic,larvae,,,food; physiochem,water temp between 8 and 10 degrees celcius,catch-survey,<50,>100ha,,,,,,
pfmc2005groundfish,36.5,-125,actinopterygii,pleuronectidae,microstomus pacificus,,,benthopelagic,juvenile,soft-sediment; mud; sand,,shelter; food,,catch-survey,<4000,>100ha,,,,,,
pfmc2005groundfish,38,-126,actinopterygii,pleuronectidae,microstomus pacificus,,,benthopelagic,juvenile,soft-sediment; mud; sand,,shelter; food,,catch-survey,<4000,>100ha,,,,,,
pfmc2005groundfish,40,-127,actinopterygii,pleuronectidae,microstomus pacificus,,,benthopelagic,juvenile,soft-sediment; mud; sand,,shelter; food,,catch-survey,<4000,>100ha,,,,,,
pfmc2005groundfish,42.5,-127.5,actinopterygii,pleuronectidae,microstomus pacificus,,,benthopelagic,juvenile,soft-sediment; mud; sand,,shelter; food,,catch-survey,<4000,>100ha,,,,,,
pfmc2005groundfish,44,-127.5,actinopterygii,pleuronectidae,microstomus pacificus,,,benthopelagic,juvenile,soft-sediment; mud; sand,,shelter; food,,catch-survey,<4000,>100ha,,,,,,
pfmc2005groundfish,47,-127.5,actinopterygii,pleuronectidae,microstomus pacificus,,,benthopelagic,juvenile,soft-sediment; mud; sand,,shelter; food,,catch-survey,<4000,>100ha,,,,,,
